;price;odometer
7948;9995;109706
7949;7995;103749
7950;6995;130674
7951;7995;63450
7952;12900;85000
7953;3000;166000
7954;4995;81442
7955;4995;134154
7956;6500;206000
7957;3500;225000
7958;7500;142800
7959;32525;10366
7960;9300;73500
7962;0;8094
7963;14500;68000
7964;2800;176000
7965;4995;123832
7966;6500;75913
7967;6500;99617
7969;0;160000
7970;13868;196695
7971;13725;203430
7972;41850;8902
7973;32319;7399
7974;28028;14612
7975;3000;210000
7976;4995;65677
7977;2400;171678
7978;6995;112951
7979;4995;73642
7980;0;105506
7981;6500;62737
7982;3100;156700
7983;0;49684
7984;47900;6693
7985;4995;100088
7987;4995;108922
7988;8995;57187
7989;0;223207
7990;6995;68419
7991;11200;143000
7992;0;110445
7993;6000;194000
7994;0;22783
7995;0;15113
7996;0;132479
7997;0;102783
7998;0;26250
7999;0;84638
8000;0;109565
8002;5000;246000
8003;0;136087
8004;0;103544
8005;14250;75182
8006;7995;76197
8007;0;22924
8008;8995;84985
8009;0;97922
8010;5995;112590
8011;11995;89645
8013;12995;58941
8014;5499;134920
8015;67000;6250
8016;7200;96000
8020;1250;365419
8022;3500;178785
8023;10995;113159
8024;26500;108000
8025;34653;4800
8026;0;29039
8027;9995;82717
8028;0;51424
8029;5995;86946
8030;6500;131022
8031;7995;92084
8032;1700;233000
8033;15200;50116
8034;6500;50300
8035;0;100834
8036;0;53009
8037;5500;79542
8038;6575;120456
8039;9995;81500
8040;0;12522
8041;8500;182000
8042;0;116517
8044;7950;37360
8045;2998;284533
8046;45000;66000
8047;8995;45848
8048;35000;112000
8049;20000;44000
8050;10995;39051
8051;12000;224000
8052;13500;390000
8053;24000;28000
8054;4200;225000
8055;10995;56890
8056;7500;43000
8057;4995;150982
8058;11995;78947
8059;5495;95880
8060;5995;101024
8061;13995;74384
8062;10995;75528
8063;2595;135200
8064;11600;125215
8065;7000;160569
8066;12999;96744
8068;3500;59964
8069;9861;115998
8070;1500;155000
8071;9000;187000
8073;1500;278000
8074;6200;144066
8075;2400;171678
8076;12499;81758
8077;8799;79020
8078;11999;121061
8079;6699;160308
8080;8499;7525
8081;17999;106634
8082;13499;117517
8083;20499;57920
8084;11999;144013
8085;22999;48559
8086;17199;109494
8087;19499;116789
8088;10500;130800
8089;0;25949
8090;19499;114534
8091;19999;127402
8092;14499;74005
8093;25499;99013
8094;1500;231393
8095;0;61334
8096;5999;157245
8097;7250;79600
8098;12999;49869
8099;14999;101262
8100;12999;130297
8101;6500;92500
8102;10999;76953
8103;17999;133903
8104;18499;75072
8105;14999;154239
8106;23000;23000
8107;0;101643
8108;12999;177000
8109;15499;147416
8111;17999;88756
8112;12499;132211
8113;0;15739
8114;9999;59996
8115;11999;44729
8116;7999;189329
8117;14999;171285
8118;3600;327000
8120;0;47127
8121;21999;91216
8122;12499;98700
8123;8500;134000
8124;18999;94991
8125;2800;240000
8126;0;29834
8127;8499;145166
8128;8899;72781
8129;7499;74645
8130;10999;122593
8131;14999;113243
8132;18499;154172
8133;34499;174903
8134;22999;167960
8135;4000;170000
8136;18999;107108
8137;0;21006
8138;5300;153500
8139;25999;82018
8141;12999;29699
8142;10699;135188
8143;21999;157395
8144;0;105195
8145;0;20171
8146;15799;132803
8147;9499;94247
8148;10999;183175
8149;8799;74947
8150;2250;200740
8151;0;53691
8152;0;6197
8153;15999;119644
8154;19499;114567
8155;18999;132838
8156;17499;70799
8158;0;52570
8159;0;7969
8160;16999;114625
8161;13999;145165
8162;18499;117996
8163;10500;157000
8164;20999;123275
8165;9999;90168
8166;8799;79020
8167;15999;104234
8169;5000;130000
8170;0;72503
8171;0;56515
8172;0;96539
8173;0;16272
8174;26500;109000
8175;6995;0
8176;0;122280
8177;4995;0
8178;10500;100377
8179;0;33809
8180;6100;128850
8181;7000;189500
8182;0;93048
8183;0;51496
8184;0;105530
8185;2500;79800
8186;1500;208000
8187;0;4
8188;3600;151400
8189;0;12800
8190;34500;66027
8191;3500;237135
8192;0;98088
8193;0;18568
8194;0;18568
8195;0;67914
8196;22500;66300
8197;13500;110000
8198;0;38876
8199;0;62067
8200;0;58532
8201;8500;104000
8203;18500;49500
8204;11999;128000
8205;13999;138000
8207;3575;223315
8208;10999;136400
8209;20999;108000
8210;18999;138000
8211;1200;250000
8212;12900;122600
8213;15500;57900
8214;14500;131300
8216;8495;72794
8217;12995;52892
8218;0;105308
8219;5906;172501
8220;6500;176608
8222;0;111833
8223;0;41028
8224;0;41028
8225;0;77627
8226;1500;215000
8227;4850;76104
8228;1895;277848
8230;5495;113469
8231;4800;112583
8232;4800;81679
8233;4800;117708
8234;4800;108801
8235;3700;105915
8236;7495;70741
8237;3995;112740
8238;6800;91814
8239;2800;61760
8240;0;135977
8241;0;16743
8242;0;111044
8243;0;39293
8244;8999;109961
8245;7736;114496
8246;8595;124138
8247;8999;122398
8248;9250;117827
8249;7995;93842
8250;8595;103434
8251;7995;98531
8252;17900;34528
8253;8999;81549
8254;8995;103984
8255;8999;75242
8256;8974;52868
8257;6999;73813
8258;8864;72332
8259;7995;95470
8260;5999;82798
8261;6999;98131
8262;8495;60302
8263;6999;91057
8264;6999;80827
8265;6990;102589
8266;7995;104284
8267;7995;84918
8268;6999;94814
8269;5995;105657
8270;7495;96997
8271;6595;86969
8272;0;84241
8273;8995;100186
8274;11995;9761
8275;7093;42353
8276;8434;105529
8277;8595;106688
8278;5900;119248
8279;9995;40551
8280;4900;129908
8281;0;136953
8282;3550;104278
8283;5495;90832
8284;5995;79265
8285;5860;73205
8286;7995;104479
8287;7995;108839
8288;6732;83043
8289;6770;80647
8290;7995;109639
8291;6995;110572
8292;4999;116960
8293;6999;91803
8294;7495;98231
8295;6999;92704
8296;6440;123326
8297;8780;46423
8298;7995;82445
8299;6999;119168
8300;7230;73375
8301;8995;44697
8302;6999;106929
8303;6999;106213
8304;5999;104703
8305;7474;105246
8306;8801;114121
8307;6530;161940
8308;10890;111440
8309;5834;114852
8310;7995;89712
8311;7495;95286
8312;9995;40692
8313;6695;100951
8314;6999;87650
8315;7495;123175
8316;6995;65129
8317;4995;83570
8318;7995;96261
8319;0;57068
8320;6995;140253
8321;5995;132482
8322;6495;203028
8323;5495;97850
8324;0;97512
8325;0;89623
8326;0;110618
8327;0;53617
8328;0;95350
8329;0;21421
8330;5008;89929
8331;6231;104416
8332;4421;154598
8334;0;75135
8335;12000;258343
8336;12000;186265
8338;9861;115998
8339;9234;96602
8340;0;35529
8341;2800;245000
8342;0;116370
8343;0;35105
8344;0;37869
8345;0;170920
8346;3100;130145
8347;0;15000
8348;6995;0
8349;4995;0
8350;0;87279
8351;10500;100377
8354;0;35998
8355;0;68015
8356;0;40840
8357;0;63919
8358;0;112278
8359;0;107450
8360;0;37993
8361;0;26101
8362;0;60955
8363;0;69016
8364;0;94249
8365;7995;75875
8367;0;16309
8369;8500;178000
8370;8500;112000
8371;7600;92000
8372;0;42983
8373;0;88232
8374;0;105714
8375;0;17535
8376;0;44756
8377;0;99283
8378;2050;221500
8379;0;45648
8380;2800;221006
8381;0;108688
8382;0;77013
8383;0;248078
8384;0;60439
8385;0;266206
8386;0;55996
8387;15500;63000
8388;11882;92407
8389;12728;94377
8390;12699;130361
8391;13720;129432
8392;13915;41599
8393;11921;68900
8394;11682;82826
8395;9737;101188
8396;12923;96136
8397;12848;144333
8398;0;14380
8399;0;117382
8400;0;46089
8401;0;55802
8402;0;73504
8403;0;42537
8404;1000;234000
8405;0;83863
8406;23500;130000
8407;0;157594
8408;0;35287
8409;9875;182097
8410;8950;140000
8411;2500;242000
8412;0;75559
8414;0;66804
8415;0;117639
8416;3500;250000
8417;0;90772
8418;0;5179
8419;0;126686
8421;55799;45047
8422;8675;62962
8423;5900;100600
8425;25500;29007
8428;1500;278000
8429;9995;108110
8432;2800;100900
8433;4800;125801
8434;0;223207
8435;7800;76000
8436;10900;56000
8437;35500;60000
8438;0;28361
8439;0;8551
8440;9995;1
8441;0;82579
8442;7438;121622
8443;0;77472
8444;4500;130000
8445;0;43853
8446;3995;149450
8447;4495;128100
8448;7995;127550
8449;6495;146580
8450;4495;142110
8452;14997;130678
8453;5995;119850
8454;5995;103360
8455;3799;195850
8458;2400;171678
8459;9868;135378
8460;2995;175368
8461;3995;106072
8462;2200;240000
8463;0;99407
8464;7995;93842
8466;6995;118596
8467;6990;102589
8468;9450;117148
8469;0;75713
8470;3299;35324
8471;0;23740
8472;0;124651
8473;9861;115998
8474;0;53376
8475;0;140
8476;0;62967
8477;0;66430
8478;1500;158000
8480;9234;96602
8481;0;53134
8482;16000;97000
8483;2800;176000
8484;1500;220000
8485;4500;4600
8486;0;185959
8487;8900;211900
8488;4495;119321
8489;6995;129656
8490;7495;86814
8491;0;123205
8492;7495;128211
8493;5495;127823
8495;6995;0
8496;4995;0
8497;10500;100377
8498;0;50007
8499;4800;130320
8500;0;97922
8501;0;95482
8502;0;41811
8503;0;26497
8504;0;27517
8505;0;22117
8506;0;94776
8507;0;134459
8508;0;44243
8509;5499;76773
8510;4499;97863
8511;4499;121869
8512;5995;122544
8513;0;36073
8514;3995;172310
8515;0;104996
8516;0;75783
8518;0;56255
8519;0;80977
8520;0;33356
8521;0;49218
8522;0;56688
8523;19797;136957
8525;5495;101871
8526;6995;80930
8527;0;74338
8528;7495;123241
8529;0;97133
8530;6995;95821
8532;3000;210000
8533;0;60765
8534;2400;148155
8535;0;109040
8536;0;76463
8537;12978;79153
8538;12911;102358
8539;13904;85705
8540;0;120614
8541;0;85418
8543;7995;110215
8544;6000;175648
8545;9286;114459
8546;6495;90170
8547;3100;124000
8550;4999;116960
8552;5500;134717
8554;8950;118553
8555;3250;148530
8556;0;142505
8557;0;35632
8558;0;102696
8559;0;104220
8561;0;110617
8562;0;41715
8563;7999;189537
8564;6999;128112
8565;0;14089
8566;4995;141594
8567;9995;182998
8568;0;36978
8569;11150;147000
8570;6742;112335
8571;3800;95000
8574;6995;110572
8575;10985;149392
8577;13999;81000
8578;24999;110000
8579;0;66633
8580;0;122280
8583;0;97642
8585;0;47127
8587;20000;64000
8588;0;78740
8589;4800;120459
8591;1950;222700
8592;13550;79714
8593;3800;130000
8594;4500;163916
8598;5995;135342
8599;10722;85252
8600;9861;115998
8601;12804;88056
8602;9234;96602
8603;0;124651
8604;0;58532
8606;6995;0
8607;4995;0
8608;10500;100377
8609;3200;202000
8610;0;105308
8612;4200;83500
8615;0;67087
8616;0;18141
8617;0;23042
8619;0;123002
8620;11467;56596
8621;6554;187804
8622;4384;192751
8623;3667;245114
8624;6497;143872
8625;9503;102143
8626;5995;244244
8627;0;364
8628;0;136341
8629;0;54410
8631;0;23065
8632;0;26249
8633;0;29864
8634;4995;108901
8635;0;29691
8636;0;134994
8637;9300;145000
8638;2400;171678
8640;6495;126740
8643;6495;139734
8644;0;5310
8645;12801;87784
8646;12108;93022
8648;67000;6200
8649;0;8103
8650;0;71040
8651;0;66842
8652;0;97800
8653;0;69093
8654;0;47678
8655;0;127862
8657;0;82994
8658;0;141833
8659;0;9363
8660;7900;102449
8661;2400;171678
8663;0;46255
8664;0;52494
8665;3995;175753
8666;3700;151427
8667;5995;120307
8668;3995;111260
8670;5800;85437
8671;11500;117500
8672;0;89623
8673;0;105319
8675;6790;160000
8676;1500;130000
8677;8995;103984
8678;6999;91057
8679;6999;91803
8680;0;100834
8681;6995;34363
8682;6495;114997
8683;0;87688
8686;11997;168416
8687;0;51714
8688;4600;125000
8689;5500;219000
8690;4700;129000
8691;24988;42765
8692;7500;151000
8695;0;8094
8696;32817;45840
8697;25211;42774
8698;28950;99636
8699;52032;9892
8700;15900;158876
8701;16499;131513
8702;0;22783
8703;0;15113
8704;0;110618
8705;18900;112000
8706;0;132479
8707;0;102783
8708;0;26250
8709;41850;8902
8711;2950;83500
8712;0;103544
8714;1800;57000
8715;3895;166555
8716;29900;85591
8717;18000;44004
8720;0;41685
8721;41100;9553
8722;0;29039
8723;0;51424
8724;11850;198000
8725;10650;183000
8726;7950;155000
8727;6950;96000
8730;2500;240000
8731;6800;160000
8732;6000;135000
8733;0;53617
8734;23900;172261
8736;33900;30585
8738;5400;156000
8739;4700;110564
8740;5300;193000
8741;5500;119757
8742;29999;30995
8743;7250;170500
8744;5000;185000
8745;6700;130000
8746;30000;844000
8747;2500;114000
8748;2200;165000
8750;28300;33200
8751;0;6197
8752;0;96539
8753;6900;101965
8754;0;7969
8756;8500;166576
8757;0;29834
8758;33900;65041
8759;5200;144244
8760;4500;121321
8761;4995;139362
8762;8900;112284
8763;0;95350
8764;3800;114368
8765;2800;174645
8766;1000;200000
8769;0;111833
8770;0;41028
8771;4995;139121
8774;20900;165568
8775;44500;16050
8776;6500;282000
8778;0;135977
8779;0;111044
8780;6400;106328
8781;2500;134000
8782;0;39293
8783;0;84241
8784;0;57068
8785;2500;240000
8786;5008;89929
8787;4421;154598
8788;13700;57500
8789;7900;74986
8790;7800;125000
8792;10000;125000
8793;7000;55731
8794;45900;16696
8795;0;94249
8796;6995;74731
8797;10900;173743
8798;36900;39458
8799;4996;76645
8800;35900;28746
8801;30000;58000
8802;0;112278
8803;0;37993
8804;0;26101
8805;0;60955
8806;0;69016
8807;6500;215000
8808;0;116370
8809;0;35105
8810;3400;176000
8811;0;87279
8813;0;16309
8814;0;42983
8815;0;105714
8816;0;17535
8817;0;99283
8819;0;14380
8820;2400;204200
8822;3300;102862
8823;9900;154000
8824;0;60439
8825;8995;137873
8827;0;77013
8829;5000;204800
8830;0;117382
8831;0;46089
8832;0;55802
8833;0;73504
8835;0;83863
8836;13950;184106
8837;4950;134865
8838;30000;52246
8839;5500;135029
8840;9999;30000
8841;12500;128
8842;14900;28378
8843;16500;144616
8846;24900;94590
8847;3300;168000
8848;0;28361
8849;0;8551
8850;0;82579
8851;5500;94000
8852;7438;121622
8853;0;77472
8854;2000;175000
8855;0;43853
8856;5000;131050
8857;0;29757
8858;3800;134469
8859;5990;86600
8860;0;99407
8861;28900;126301
8862;3500;160272
8863;9450;117148
8864;0;75713
8865;16900;129841
8866;0;23740
8867;0;62967
8868;0;66430
8869;0;36959
8870;0;53134
8871;3800;161245
8872;12900;193166
8873;28900;89475
8874;29900;148369
8875;27900;136939
8876;2000;200000
8878;3000;260000
8879;6995;148444
8880;5500;89000
8881;0;97133
8882;3700;130231
8883;2500;114000
8884;1800;160000
8885;8950;118553
8886;3250;148530
8887;9500;88018
8888;5200;137716
8889;1999;31000
8890;7500;130383
8891;29900;58100
8892;42000;154647
8893;22900;156079
8894;2500;240000
8896;5200;125793
8897;4500;155295
8900;2950;209386
8901;13550;79714
8902;6500;58201
8903;4400;159000
8904;5500;81000
8905;33900;48834
8906;19900;136548
8907;4695;149170
8908;1500;221000
8909;1500;107000
8910;0;54410
8911;0;97642
8912;42900;11637
8913;21900;104845
8914;0;67087
8915;3700;116600
8916;0;18141
8918;0;23042
8919;10200;140500
8920;0;123002
8921;0;41707
8922;7900;217000
8923;0;364
8924;0;136341
8925;4950;127500
8926;2000;192000
8927;5995;120278
8928;2700;173000
8929;5500;133358
8930;3999;246000
8931;13500;32800
8932;16900;205671
8935;35900;131471
8936;22900;121089
8938;12900;179090
8939;5000;117500
8941;5500;96000
8942;13500;156000
8944;6500;119000
8945;27995;139000
8947;19750;79173
8948;2995;172084
8949;3150;180000
8950;4995;180000
8951;3495;163000
8952;4495;132000
8953;2995;162000
8954;7000;95000
8955;3990;102446
8956;4000;96000
8957;3990;166094
8958;4990;151375
8959;2300;200000
8960;7500;61000
8961;16000;48780
8962;2700;130000
8963;9999;83500
8965;24500;85000
8966;1700;103000
8969;14995;130006
8971;17995;35187
8972;17995;75314
8973;0;84240
8974;17995;49998
8976;15995;71765
8977;2950;193100
8978;12995;74039
8979;38000;140000
8980;17955;82700
8981;13995;59900
8982;8995;92355
8984;8750;82282
8985;10995;97625
8986;11500;89582
8987;135000;65000
8988;5000;140495
8989;3495;149000
8992;5250;197030
8993;6500;135800
8994;3750;182000
8995;5000;156200
8996;8000;153500
8997;5000;142400
8998;3295;146000
8999;2595;180000
9000;27700;124000
9002;2995;147000
9004;950;264012
9005;11250;112981
9006;3950;188100
9007;8750;70741
9008;15500;110094
9010;0;8094
9011;8750;76314
9012;9250;85252
9013;7250;82201
9014;6250;91121
9015;17250;80420
9016;8950;59834
9017;3500;170000
9018;7500;98824
9019;8250;115680
9020;9950;86719
9021;9750;85819
9022;11400;94628
9023;3495;141000
9024;8400;91879
9025;11950;85084
9027;7250;117340
9028;0;60727
9029;0;76041
9030;0;84716
9031;0;71113
9032;0;47873
9033;4997;161933
9034;3497;167274
9035;4797;204053
9036;3997;128953
9037;3497;170809
9038;0;123176
9039;3997;134565
9041;2500;90000
9042;12999;94000
9043;8895;221000
9044;4495;190000
9045;6900;152
9046;12695;238000
9047;8295;184000
9048;11995;102200
9051;6495;207000
9052;8950;62667
9053;4395;176000
9056;0;115181
9057;0;233393
9058;0;110627
9059;0;89037
9060;0;165063
9062;28001;23541
9063;10500;100960
9065;15995;115239
9066;10995;98599
9068;8500;70319
9069;10900;105000
9070;8500;129000
9071;1800;174000
9072;2500;108000
9073;12000;75500
9074;2900;218
9075;7500;258000
9076;6700;108500
9077;4000;116000
9078;12500;105875
9079;9700;79960
9080;4990;185551
9082;7900;195
9084;12995;158322
9085;5700;115000
9087;3300;125000
9089;5500;119500
9090;28750;7395
9091;16750;58543
9092;9875;107349
9093;28975;94164
9094;17988;94170
9095;11988;69537
9096;3500;671
9097;19998;60275
9100;14995;128213
9101;3500;175000
9102;3600;149000
9108;2600;117
9110;6995;89272
9112;12900;169
9113;0;231482
9114;0;256565
9116;0;95303
9117;0;53146
9118;0;72959
9119;0;51272
9120;0;63980
9121;0;164937
9122;0;148103
9124;8995;118394
9127;10750;183000
9128;40700;13697
9130;1000;75000
9132;38000;20490
9133;30716;28454
9134;6999;50000
9135;16900;49000
9137;1500;147000
9138;6000;92359
9139;34653;4800
9140;2300;129000
9141;5795;108175
9142;13495;94317
9143;5295;127672
9144;6495;133947
9145;4995;135312
9146;4990;120848
9147;5990;131998
9148;1950;180500
9149;6100;121650
9150;26995;125705
9151;4990;157351
9158;3500;142000
9159;0;1624
9160;4990;157351
9161;3400;151000
9162;8000;121385
9164;2500;300
9165;7995;89270
9166;16800;15064
9167;5990;97055
9168;4200;175000
9169;3990;172755
9170;19000;95000
9171;25000;160673
9172;5500;204000
9173;2350;220232
9174;17995;377
9175;8995;91775
9177;4250;184236
9178;1800;169211
9179;0;2578
9181;3450;174683
9182;5990;154063
9185;3000;257800
9186;2900;186650
9188;2990;142875
9189;2100;174000
9190;2800;191000
9191;13500;60900
9192;3800;215000
9193;17995;67772
9194;2500;145000
9196;3450;143530
9197;2800;108000
9198;7995;106509
9199;7995;88395
9200;7495;104128
9201;8995;109772
9202;1500;5000
9203;9995;90885
9204;10995;84861
9205;6995;93151
9206;19985;133740
9207;14750;59292
9208;5500;126711
9209;2400;232108
9210;15900;158876
9211;0;105363
9212;25877;8544
9213;5650;169733
9215;9997;149988
9216;4995;144193
9217;24844;46495
9218;10500;48500
9220;3450;134642
9224;3950;180200
9226;0;49684
9227;825;170000
9228;13300;75175
9230;5500;127089
9231;4990;143249
9232;2500;200000
9233;0;223207
9234;15500;65835
9235;1900;220000
9236;5990;145547
9237;7900;203000
9238;8500;132487
9239;7900;139074
9240;5900;108090
9241;14800;13477
9242;3450;162046
9243;4900;111000
9244;5500;126711
9245;6995;97659
9246;3100;130145
9247;0;99205
9248;0;37020
9249;0;95788
9250;0;63939
9251;0;94274
9252;5990;119748
9253;26866;19591
9254;16500;119332
9256;7900;168155
9257;7000;132780
9258;2990;150266
9259;11720;129872
9260;4500;120589
9261;4995;144193
9262;7075;144594
9266;12595;82118
9268;4995;43529
9269;27880;93438
9270;0;114228
9271;0;109867
9272;0;26316
9273;0;41697
9274;0;197872
9277;2800;190000
9279;2990;136171
9280;3990;126508
9281;7995;140765
9282;5450;96096
9283;11700;228132
9284;4200;175000
9285;10500;97292
9287;0;79752
9289;5900;190000
9290;5900;126000
9291;15450;9056
9292;9400;63000
9293;8400;99000
9294;4500;80061
9295;8900;128000
9296;1500;137845
9298;5997;208975
9299;13000;101000
9300;18995;157705
9301;18995;132055
9302;20000;11000
9303;11995;180088
9304;14495;116502
9305;14995;106261
9306;10995;147219
9307;13995;129067
9308;16995;101788
9309;2890;151250
9310;19500;69000
9311;16955;75261
9312;23975;43851
9313;10999;64345
9314;11975;90935
9315;16775;27280
9316;25900;101094
9318;14959;83010
9319;16700;72990
9320;7990;131081
9321;8895;121113
9322;15500;54259
9323;4995;143562
9324;3995;120550
9325;7495;127589
9328;16450;70214
9330;12495;77562
9331;6500;156200
9332;3297;117544
9333;7997;129677
9334;3997;182312
9335;6997;198687
